OGLE-LMC-CEP-2040  15.461 16.165   2.7367031 0.0000042  6000.83272  0.308  0.392 4.496  0.174 2.777
OGLE-LMC-CEP-2042  14.234 14.988   7.0704972 0.0000145  6002.65031  0.405  0.296 5.230  0.142 3.444
OGLE-LMC-CEP-2043  14.336 15.153   7.3733214 0.0000359  6005.79432  0.218  0.244 5.612  0.021 4.080
OGLE-LMC-CEP-2044  13.999 14.780   8.7505784 0.0000337  6002.89539  0.505  0.197 5.358  0.194 4.704
OGLE-LMC-CEP-2047  15.739 16.483   2.4950177 0.0000018  6002.48062  0.504  0.467 4.430  0.255 2.660
OGLE-LMC-CEP-2050  13.933 14.633   7.4948900 0.0000163  6001.21095  0.549  0.403 4.959  0.155 3.040
OGLE-LMC-CEP-2051  14.095 14.834   7.3202118 0.0000129  6006.38198  0.511  0.358 5.222  0.183 3.302
OGLE-LMC-CEP-2052  15.225 16.039   3.7088201 0.0000055  6000.71005  0.383  0.394 4.612  0.183 3.000
OGLE-LMC-CEP-2055  15.367 16.102   3.4250310 0.0000054  6001.21664  0.529  0.484 4.601  0.278 2.984
OGLE-LMC-CEP-2056  13.194 14.069  15.8439636 0.0000828  6006.36056  0.682  0.221 5.002  0.150 2.368
OGLE-LMC-CEP-2057  15.503 16.213   2.7621304 0.0000030  6001.93600  0.411  0.432 4.483  0.214 2.762
OGLE-LMC-CEP-2058  15.470 16.153   2.8045385 0.0000031  6000.11002  0.455  0.443 4.486  0.227 2.746
OGLE-LMC-CEP-2060  14.966 15.739   4.2815754 0.0000068  6001.20710  0.428  0.414 4.731  0.189 3.241
OGLE-LMC-CEP-2061  13.773    -     9.7410811 0.0000446  6004.10177  0.362  0.188 5.872  0.090 5.096
OGLE-LMC-CEP-2064  15.541 16.321   3.0848163 0.0000063  6000.58639  0.431  0.435 4.562  0.220 2.835
OGLE-LMC-CEP-2065  14.999 15.762   3.7847714 0.0000047  6000.42030  0.623  0.456 4.509  0.254 2.791
OGLE-LMC-CEP-2066  14.092 14.788   7.4423938 0.0000116  6006.50227  0.548  0.312 5.195  0.231 3.490
OGLE-LMC-CEP-2068  15.195    -     3.6924092 0.0000142  6001.71819  0.295  0.340 4.620  0.124 2.995
OGLE-LMC-CEP-2069  15.772 16.529   2.5395641 0.0000024  6000.82698  0.459  0.448 4.455  0.233 2.692
OGLE-LMC-CEP-2074  15.173 15.872   3.4735991 0.0000050  6000.61486  0.454  0.413 4.594  0.214 2.978
OGLE-LMC-CEP-2075  14.862 15.562   4.1677638 0.0000061  6000.42369  0.467  0.414 4.580  0.192 2.928
OGLE-LMC-CEP-2078  15.358 16.053   3.1290352 0.0000042  6000.43300  0.475  0.452 4.551  0.242 2.866
OGLE-LMC-CEP-2079  15.245 15.998   3.4209091 0.0000126  6003.27251  0.416  0.390 4.590  0.189 2.896
OGLE-LMC-CEP-2081  15.400 16.066   2.7965080 0.0000027  6001.08035  0.581  0.472 4.449  0.260 2.629
OGLE-LMC-CEP-2084  15.157 15.863   2.9596106 0.0000149  6002.33581  0.266  0.216 4.516  0.072 2.017
OGLE-LMC-CEP-2090  14.178 14.926   7.2261702 0.0000204  6002.34872  0.500  0.361 5.283  0.188 3.491
OGLE-LMC-CEP-2091  15.367 16.170   3.4170090 0.0000035  6000.26007  0.484  0.422 4.561  0.222 2.918
OGLE-LMC-CEP-2092  15.420 16.052   2.7041153 0.0000026  6000.78195  0.542  0.461 4.392  0.248 2.564
OGLE-LMC-CEP-2093  14.700 15.489   5.0448304 0.0000076  6002.88045  0.438  0.387 4.753  0.158 3.237
OGLE-LMC-CEP-2094  14.260 15.105   7.5701264 0.0000361  6000.60341  0.256  0.247 5.536  0.031 4.189
OGLE-LMC-CEP-2096  14.027 15.038   5.9719790 0.0000235  6001.27382  0.219  0.389 4.893  0.116 3.482
OGLE-LMC-CEP-2097  15.210 15.989   4.0109047 0.0000428  6003.62822  0.321  0.351 4.733  0.128 3.144
OGLE-LMC-CEP-2099  14.252 14.954   6.8938299 0.0000404  6003.36605  0.215  0.257 5.098  0.028 3.473
OGLE-LMC-CEP-2100  14.641 15.451   5.8481724 0.0000277  6001.75527  0.185  0.228 4.951  0.030 3.852
OGLE-LMC-CEP-2101  14.995 15.686   3.5575425 0.0000039  6000.71122  0.510  0.429 4.451  0.227 2.672
OGLE-LMC-CEP-2102  13.647 14.500  12.2633646 0.0000526  6000.79687  0.389  0.039 3.045  0.149 1.172
OGLE-LMC-CEP-2105  15.248 16.112   4.7479997 0.0000079  6001.32982  0.496  0.417 4.878  0.171 3.375
OGLE-LMC-CEP-2106  14.717 15.536   5.2937802 0.0000134  6002.29792  0.286  0.308 4.888  0.074 3.642
OGLE-LMC-CEP-2108  15.273 15.980   3.2801195 0.0000037  6002.21752  0.420  0.431 4.535  0.220 2.846
OGLE-LMC-CEP-2109  14.382 15.162   6.5180172 0.0000106  6000.90072  0.551  0.413 4.904  0.166 2.938
OGLE-LMC-CEP-2111  15.551 16.202   2.3740706 0.0000017  6001.43641  0.604  0.468 4.245  0.256 2.418
OGLE-LMC-CEP-2112  14.777 15.407   4.1159498 0.0000032  6000.37007  0.622  0.431 4.469  0.217 2.691
OGLE-LMC-CEP-2113  15.590 16.816   4.6134365 0.0000251  6004.14139  0.481  0.424 4.743  0.188 3.242
OGLE-LMC-CEP-2115  15.269    -     3.8791020 0.0000251  6002.80789  0.256  0.308 4.572  0.086 2.890
OGLE-LMC-CEP-2120  15.020 15.869   4.6084827 0.0000168  6002.16290  0.188  0.225 4.728  0.043 3.347
OGLE-LMC-CEP-2121  14.911 15.553   4.0787907 0.0000068  6003.56760  0.587  0.458 4.622  0.254 3.068
OGLE-LMC-CEP-2122  15.464 16.033   2.5743580 0.0000020  6000.57545  0.604  0.469 4.367  0.255 2.521
OGLE-LMC-CEP-2127  14.311 15.128   7.4128655 0.0000297  6001.07412  0.266  0.258 5.456  0.032 4.303
OGLE-LMC-CEP-2129  14.994    -     4.0089573 0.0000034  6000.49475  0.615  0.392 4.610  0.133 2.943
OGLE-LMC-CEP-2132  14.640 15.392   4.6843825 0.0000108  6004.11364  0.410  0.413 4.587  0.198 2.945
OGLE-LMC-CEP-2133  13.833 14.754  11.2630268 0.0000799  6003.13112  0.392  0.056 3.023  0.140 1.086
OGLE-LMC-CEP-2134  15.002 15.786   4.4840075 0.0000119  6004.35397  0.389  0.393 4.788  0.161 3.313
OGLE-LMC-CEP-2136  15.406 16.097   2.9270607 0.0000033  6002.08096  0.470  0.411 4.473  0.209 2.689
OGLE-LMC-CEP-2138  15.463 16.201   3.0108628 0.0000046  6000.75166  0.483  0.443 4.535  0.237 2.796
OGLE-LMC-CEP-2140  15.339 16.013   3.0936486 0.0000035  6000.99981  0.559  0.481 4.520  0.287 2.808
OGLE-LMC-CEP-2142  14.798 15.621   5.3318234 0.0000523  6000.40810  0.124  0.166 4.928  0.000   -  
OGLE-LMC-CEP-2145  14.490 15.306   6.2270890 0.0000248  6000.00878  0.305  0.297 5.026  0.056 3.630
OGLE-LMC-CEP-2146  14.825 15.599   4.9202332 0.0000085  6004.10347  0.383  0.403 4.841  0.158 3.466
OGLE-LMC-CEP-2148  15.367 16.119   3.2355813 0.0000036  6000.06124  0.455  0.455 4.577  0.236 2.933
OGLE-LMC-CEP-2151  14.743 15.621   5.8530495 0.0001024  6002.14157  0.054  0.065 4.954  0.000   -  
OGLE-LMC-CEP-2152  14.576 15.392   5.9383167 0.0000109  6000.77905  0.423  0.386 4.984  0.114 3.452
OGLE-LMC-CEP-2153  14.886 15.536   4.1455429 0.0000046  6001.48100  0.631  0.465 4.608  0.244 2.969
OGLE-LMC-CEP-2156  14.973 15.747   4.4423948 0.0000108  6002.73976  0.403  0.411 4.775  0.173 3.320
OGLE-LMC-CEP-2157  14.681 15.409   5.3371593 0.0000157  6001.64128  0.262  0.332 4.823  0.090 3.486
OGLE-LMC-CEP-2159  14.991 15.765   4.4097032 0.0000124  6000.49816  0.473  0.442 4.781  0.206 3.367
OGLE-LMC-CEP-2160  15.378 16.111   3.2057952 0.0000060  6001.64775  0.432  0.444 4.576  0.231 2.946
OGLE-LMC-CEP-2162  17.165 18.677   2.5362525 0.0000102  6002.31111  0.288  0.334 4.506  0.128 2.850
OGLE-LMC-CEP-2164  15.225 15.833   3.1123864 0.0000051  6000.65603  0.379  0.393 4.466  0.183 2.703
OGLE-LMC-CEP-2165  15.719 16.427   2.4739702 0.0000045  6000.39383  0.295  0.371 4.433  0.140 2.652
OGLE-LMC-CEP-2168  13.670 14.640  15.9914849 0.0000946  6008.91749  0.540  0.230 5.045  0.134 2.771
OGLE-LMC-CEP-2170  14.374 15.067   6.2915486 0.0000190  6000.22530  0.438  0.410 5.086  0.140 3.490
OGLE-LMC-CEP-2171  14.641 15.384   4.7111988 0.0000069  6001.38867  0.431  0.421 4.642  0.208 3.030
OGLE-LMC-CEP-2174  13.841 14.558   8.3030721 0.0000338  6006.69161  0.512  0.310 5.113  0.204 3.259
OGLE-LMC-CEP-2176  12.926    -    23.0518799 0.0013178  6022.78402  0.648  0.318 5.062  0.191 3.423
OGLE-LMC-CEP-2177  15.079 15.805   3.7070087 0.0000045  6000.17445  0.523  0.432 4.577  0.225 2.912
OGLE-LMC-CEP-2178  15.424 16.038   2.7100804 0.0000024  6000.46364  0.575  0.457 4.392  0.241 2.559
OGLE-LMC-CEP-2180  15.472 16.142   2.5878713 0.0000032  6000.01641  0.578  0.462 4.391  0.251 2.540
OGLE-LMC-CEP-2181  15.058 15.834   4.2565668 0.0000089  6000.19040  0.362  0.396 4.783  0.160 3.321
OGLE-LMC-CEP-2184  15.040 15.809   4.1664747 0.0000057  6001.63763  0.439  0.421 4.743  0.196 3.238
OGLE-LMC-CEP-2185  15.117 15.813   3.4655153 0.0000040  6001.78772  0.480  0.423 4.541  0.223 2.877
OGLE-LMC-CEP-2186  16.242 16.901   1.7072470 0.0000018  6001.55747  0.371  0.411 4.302  0.220 2.483
OGLE-LMC-CEP-2188  15.390 16.051   2.8528616 0.0000037  6000.02724  0.580  0.480 4.444  0.272 2.675
OGLE-LMC-CEP-2189  13.551 14.277  10.9914255 0.0000495  6007.95537  0.293  0.118 4.601  0.042 5.211
OGLE-LMC-CEP-2191  14.812 15.473   4.2068478 0.0000073  6001.12293  0.634  0.460 4.543  0.256 2.878
OGLE-LMC-CEP-2193  15.294 15.969   3.0860120 0.0000046  6001.03354  0.413  0.352 4.465  0.162 2.681
OGLE-LMC-CEP-2194  14.393 15.081   5.4872873 0.0000066  6004.58770  0.581  0.432 4.715  0.196 3.088
OGLE-LMC-CEP-2197  15.176 15.817   3.4283944 0.0000045  6001.89614  0.523  0.418 4.536  0.230 2.840
OGLE-LMC-CEP-2198  14.350 15.191   7.0914582 0.0000236  6007.08678  0.298  0.277 5.342  0.044 3.850
OGLE-LMC-CEP-2200  14.473 15.233   6.3832862 0.0000346  6001.88179  0.183  0.133 4.845  0.023 2.816
OGLE-LMC-CEP-2202  15.228 15.990   3.4962864 0.0000042  6000.20450  0.427  0.434 4.613  0.218 2.989
OGLE-LMC-CEP-2204  14.061 14.788   7.5499106 0.0000108  6002.59860  0.562  0.341 5.104  0.216 3.206
OGLE-LMC-CEP-2205  14.572 15.385   5.9927144 0.0000101  6005.90690  0.544  0.423 4.932  0.162 3.217
OGLE-LMC-CEP-2208  14.151 15.068   3.5680230 0.0000092  6002.19872  0.159  0.397 4.494  0.186 2.771
OGLE-LMC-CEP-2209  14.103 15.012   9.1790328 0.0001205  6006.20760  0.109  0.128 0.179  0.000   -  
OGLE-LMC-CEP-2211  13.948    -     9.3348630 0.0000810  6004.50118  0.479  0.157 5.732  0.155 5.449
OGLE-LMC-CEP-2212  15.957 17.033   3.2638096 0.0000155  6000.85541  0.206  0.271 4.525  0.072 2.791
OGLE-LMC-CEP-2214  15.313 16.078   3.5970504 0.0000065  6000.09291  0.361  0.387 4.659  0.173 3.083
OGLE-LMC-CEP-2215  15.373 16.116   3.2408627 0.0000031  6001.29599  0.494  0.424 4.517  0.227 2.792
OGLE-LMC-CEP-2216  15.441    -     3.1878697 0.0000118  6000.28056  0.523  0.428 4.526  0.230 2.780
OGLE-LMC-CEP-2218  15.991 16.687   2.0656389 0.0000027  6000.76809  0.327  0.382 4.345  0.162 2.614
OGLE-LMC-CEP-2224  14.682 15.535   5.3399152 0.0000131  6004.87096  0.357  0.382 4.864  0.136 3.499
OGLE-LMC-CEP-2225  14.371 15.192   7.0241323 0.0000173  6003.46697  0.444  0.343 5.417  0.175 3.872
OGLE-LMC-CEP-2226  14.918 15.715   4.6568817 0.0000095  6003.91718  0.518  0.430 4.688  0.202 3.142
OGLE-LMC-CEP-2228  15.346 16.135   3.4482564 0.0000040  6002.85450  0.493  0.404 4.541  0.206 2.813
OGLE-LMC-CEP-2229  14.705 15.453   4.8746166 0.0000062  6002.05392  0.551  0.429 4.672  0.190 3.044
OGLE-LMC-CEP-2230  15.813 16.730   3.1306372 0.0000075  6000.84731  0.329  0.359 4.536  0.140 2.817
OGLE-LMC-CEP-2231  16.025 16.980   2.9083022 0.0000039  6002.60933  0.504  0.434 4.417  0.231 2.598
OGLE-LMC-CEP-2232  15.213 16.008   4.0398721 0.0000083  6001.95954  0.509  0.446 4.620  0.236 3.004
OGLE-LMC-CEP-2234  14.838 15.544   4.6413966 0.0000078  6002.38995  0.527  0.447 4.769  0.203 3.234
OGLE-LMC-CEP-2236  15.581 16.382   3.0128953 0.0000052  6000.20162  0.412  0.432 4.531  0.210 2.828
OGLE-LMC-CEP-2242  15.046 15.958   4.8751247 0.0000242  6001.54985  0.283  0.314 4.797  0.077 3.387
OGLE-LMC-CEP-2243  14.829 15.518   4.3333542 0.0000075  6002.64205  0.648  0.455 4.537  0.252 2.859
OGLE-LMC-CEP-2244  14.974 15.673   4.2269668 0.0000068  6002.84538  0.514  0.458 4.726  0.234 3.203
OGLE-LMC-CEP-2246  14.444 15.186   5.5502076 0.0000089  6001.29320  0.561  0.432 4.667  0.194 3.065
OGLE-LMC-CEP-2247  15.592 16.386   2.8935666 0.0000072  6002.14237  0.209  0.278 4.480  0.071 2.714
OGLE-LMC-CEP-2249  14.370 15.133   5.9763650 0.0000086  6002.60892  0.577  0.410 4.619  0.168 2.834
OGLE-LMC-CEP-2250  14.936    -     4.8339983 0.0003629  6001.04975  0.505  0.437 4.738  0.222 3.244
OGLE-LMC-CEP-2252  14.098 15.019   9.5260350 0.0001615  6005.58378  0.118  0.115 0.533  0.000   -  
OGLE-LMC-CEP-2253     -   12.806  52.3739542 0.0335472       -        -      -     -      -     -  
OGLE-LMC-CEP-2255  15.027 15.645   3.4088145 0.0000049  6000.23517  0.336  0.358 4.446  0.168 2.696
OGLE-LMC-CEP-2256  14.858 15.618   4.6382645 0.0000077  6003.08134  0.446  0.416 4.786  0.180 3.321
OGLE-LMC-CEP-2259  15.509 16.189   2.4173403 0.0000033  6001.12012  0.562  0.475 4.333  0.262 2.451
OGLE-LMC-CEP-2262  14.191 15.043   7.8091622 0.0000201  6000.32923  0.416  0.325 5.402  0.136 3.818
OGLE-LMC-CEP-2264  15.275 16.116   3.8808797 0.0000107  6001.03088  0.262  0.271 4.543  0.082 2.836
OGLE-LMC-CEP-2265  14.816 15.529   4.6282294 0.0000060  6004.60976  0.525  0.403 4.626  0.193 3.043
OGLE-LMC-CEP-2267  15.260 15.970   3.3069557 0.0000045  6003.12735  0.540  0.410 4.395  0.214 2.580
OGLE-LMC-CEP-2268  15.273 16.009   3.1054524 0.0000035  6000.39306  0.444  0.405 4.488  0.204 2.719
OGLE-LMC-CEP-2269  14.344 15.127   6.9777253 0.0000312  6002.95004  0.374  0.315 5.212  0.113 3.597
OGLE-LMC-CEP-2270  15.262 15.945   3.2260329 0.0000068  6001.43936  0.611  0.460 4.474  0.270 2.702
OGLE-LMC-CEP-2272  15.298 16.017   3.3121527 0.0000049  6002.20165  0.512  0.446 4.542  0.240 2.836
OGLE-LMC-CEP-2273  15.203 15.892   3.3804463 0.0000041  6001.26185  0.501  0.397 4.445  0.199 2.643
OGLE-LMC-CEP-2278  15.537 16.269   2.9024050 0.0000038  6001.93567  0.454  0.436 4.518  0.227 2.776
OGLE-LMC-CEP-2279  14.894 15.624   4.1326349 0.0000075  6000.16324  0.415  0.356 4.597  0.148 2.936
OGLE-LMC-CEP-2280  15.636 16.332   2.5244589 0.0000022  6000.40051  0.521  0.493 4.473  0.273 2.762
OGLE-LMC-CEP-2281  15.091 15.787   3.7686059 0.0000057  6001.19612  0.528  0.412 4.518  0.202 2.811
OGLE-LMC-CEP-2283  16.211 16.867   1.7741355 0.0000012  6001.55469  0.550  0.487 4.278  0.340 2.407
OGLE-LMC-CEP-2284  15.560 16.463   3.6357485 0.0000061  6001.86874  0.561  0.428 4.491  0.230 2.774
OGLE-LMC-CEP-2286  14.009 14.788   9.2158636 0.0001563  6004.02669  0.088  0.093 0.613  0.000   -  
OGLE-LMC-CEP-2287  15.314 16.202   4.0347801 0.0000096  6002.47138  0.378  0.397 4.695  0.171 3.162
OGLE-LMC-CEP-2288  15.481 16.187   2.9711488 0.0000073  6002.58526  0.460  0.417 4.484  0.224 2.732
OGLE-LMC-CEP-2289  15.117 15.861   3.7127402 0.0000063  6000.33288  0.468  0.409 4.558  0.208 2.844
OGLE-LMC-CEP-2290  15.333 16.102   3.2949151 0.0000060  6001.34630  0.349  0.389 4.525  0.170 2.830
OGLE-LMC-CEP-2292  15.475 16.188   2.9817197 0.0000045  6001.36494  0.440  0.468 4.538  0.252 2.868
OGLE-LMC-CEP-2294  15.426 16.480   4.7134092 0.0000462  6003.12843  0.196  0.258 4.693  0.058 3.324
OGLE-LMC-CEP-2295  15.352 15.982   2.9115293 0.0000049  6001.69075  0.420  0.418 4.504  0.224 2.732
OGLE-LMC-CEP-2296  14.596 15.333   5.1950616 0.0000081  6001.42152  0.512  0.429 4.684  0.198 3.129
OGLE-LMC-CEP-2298  14.994 15.695   3.7755919 0.0000050  6001.21789  0.478  0.382 4.525  0.179 2.810
OGLE-LMC-CEP-2300  15.317 15.921   2.9425537 0.0000035  6002.50282  0.424  0.423 4.449  0.222 2.670
OGLE-LMC-CEP-2301  14.990 15.804   4.2964931 0.0000190  6000.92207  0.252  0.306 4.661  0.085 3.153
OGLE-LMC-CEP-2302  15.361 16.027   2.8703420 0.0000038  6002.47590  0.634  0.495 4.414  0.283 2.626
OGLE-LMC-CEP-2304  15.106 15.752   3.4512794 0.0000074  6002.98494  0.607  0.459 4.536  0.279 2.838
OGLE-LMC-CEP-2305  15.033 15.898   4.9378151 0.0000085  6000.02079  0.486  0.409 4.779  0.167 3.256
OGLE-LMC-CEP-2307  13.917    -    14.1894087 0.0004993  6001.48010  0.400  0.117 4.455  0.156 1.807
OGLE-LMC-CEP-2308  14.613 15.404   5.7373344 0.0000115  6004.39744  0.469  0.423 5.043  0.148 3.507
OGLE-LMC-CEP-2309  15.245 15.980   3.3438398 0.0000038  6001.12965  0.483  0.445 4.594  0.239 2.946
OGLE-LMC-CEP-2312  15.582 16.307   2.7317451 0.0000042  6001.87436  0.302  0.380 4.479  0.160 2.777
OGLE-LMC-CEP-2313  15.469 16.340   3.2849011 0.0000053  6002.99186  0.360  0.382 4.578  0.173 2.871
OGLE-LMC-CEP-2314  14.885 15.635   4.6549573 0.0000100  6000.60733  0.445  0.438 4.827  0.191 3.405
OGLE-LMC-CEP-2316  14.901 15.627   4.3216314 0.0000116  6003.17005  0.404  0.420 4.693  0.200 3.183
OGLE-LMC-CEP-2317  15.036 15.795   4.0159635 0.0000100  6000.04389  0.330  0.375 4.659  0.150 3.079
OGLE-LMC-CEP-2318  14.711 15.357   4.4664500 0.0000072  6002.71538  0.466  0.433 4.679  0.206 3.091
OGLE-LMC-CEP-2321  15.890    -     2.1120825 0.0000044  6000.34809  0.364  0.425 4.325  0.200 2.632
OGLE-LMC-CEP-2322  15.685    -     2.7770109 0.0000251  6002.30136  0.301  0.333 4.499  0.113 2.620
OGLE-LMC-CEP-2325  13.937 14.745   9.2679024 0.0000309  6000.74282  0.510  0.158 5.497  0.162 5.398
OGLE-LMC-CEP-2327  15.299    -     3.0960137 0.0000343  6001.17299  0.525  0.421 4.489  0.231 2.703
OGLE-LMC-CEP-2329  14.305 14.976   5.6976401 0.0000130  6002.44434  0.559  0.395 4.570  0.160 2.757
OGLE-LMC-CEP-2331  14.540 15.448   6.5014243 0.0000626  6000.00468  0.134  0.174 5.202  0.000   -  
OGLE-LMC-CEP-2335  15.248 16.179   4.8007780 0.0000120  6000.47048  0.503  0.417 4.725  0.174 3.154
OGLE-LMC-CEP-2336  14.608 15.595   7.6717680 0.0001707  6004.70003  0.272  0.255 5.300  0.022 3.857
OGLE-LMC-CEP-2337  13.637 14.546  13.1426527 0.0001002  6010.03021  0.550  0.147 5.043  0.116 1.827
OGLE-LMC-CEP-2338  15.312 16.068   3.3972813 0.0000037  6000.26822  0.458  0.450 4.606  0.230 3.007
OGLE-LMC-CEP-2340  14.888 15.639   4.4310163 0.0000086  6003.32628  0.611  0.463 4.581  0.251 2.956
OGLE-LMC-CEP-2341  15.571 16.273   2.6020125 0.0000025  6000.70015  0.505  0.436 4.409  0.230 2.605
OGLE-LMC-CEP-2342  15.427 16.115   2.9395122 0.0000035  6001.90189  0.541  0.452 4.478  0.257 2.736
OGLE-LMC-CEP-2347  15.184 16.006   4.1548437 0.0000092  6003.42372  0.386  0.369 4.710  0.159 3.112
OGLE-LMC-CEP-2348  14.151 15.022   8.5147834 0.0000370  6007.20981  0.298  0.245 5.733  0.072 4.688
OGLE-LMC-CEP-2349  14.685 15.428   4.9959855 0.0000112  6000.16941  0.487  0.434 4.794  0.189 3.307
OGLE-LMC-CEP-2350  14.904 15.705   4.6063838 0.0000244  6000.71381  0.141  0.194 4.652  0.029 3.050
OGLE-LMC-CEP-2353  14.966 15.724   4.5088438 0.0000081  6002.66676  0.436  0.326 4.524  0.135 2.753
OGLE-LMC-CEP-2354  15.046 15.865   4.2915825 0.0000055  6001.25220  0.454  0.395 4.632  0.191 3.068
OGLE-LMC-CEP-2355  15.341 16.044   3.1205780 0.0000036  6001.38697  0.454  0.438 4.533  0.228 2.853
OGLE-LMC-CEP-2356  14.887 15.627   4.6080817 0.0000117  6003.95866  0.485  0.432 4.788  0.196 3.348
OGLE-LMC-CEP-2358  16.322 17.064   1.7460632 0.0000023  6000.45487  0.308  0.354 4.308  0.165 2.492
OGLE-LMC-CEP-2360  15.300 15.948   3.3180086 0.0000063  6000.31388  0.460  0.455 4.609  0.249 2.976
OGLE-LMC-CEP-2361  15.479    -     3.4720727 0.0001103  6000.17530  0.188  0.233 4.558  0.043 2.918
OGLE-LMC-CEP-2362  15.556 16.271   2.7313376 0.0000022  6000.42568  0.504  0.452 4.471  0.241 2.711
OGLE-LMC-CEP-2363  14.700 15.511   5.3455591 0.0000146  6001.20778  0.368  0.384 4.930  0.117 3.611
OGLE-LMC-CEP-2365  15.670 16.488   2.7113841 0.0000384  6001.41906  0.270  0.325 4.466  0.115 2.582
OGLE-LMC-CEP-2366  15.462    -     3.4486392 0.0000664  6001.48250  0.421  0.419 4.577  0.197 2.919
OGLE-LMC-CEP-2368  15.141 15.926   3.9546636 0.0000080  6003.01132  0.389  0.402 4.706  0.180 3.187
OGLE-LMC-CEP-2369  15.059 15.835   4.2368316 0.0000084  6002.40000  0.347  0.373 4.706  0.146 3.224
OGLE-LMC-CEP-2371  15.514 16.237   2.8244299 0.0000038  6000.34774  0.472  0.449 4.501  0.234 2.778
OGLE-LMC-CEP-2372  15.333 16.003   2.9988084 0.0000072  6000.21879  0.528  0.432 4.444  0.229 2.715
OGLE-LMC-CEP-2375  15.265 15.858   3.0735024 0.0000039  6002.77055  0.403  0.435 4.538  0.226 2.844
OGLE-LMC-CEP-2376  15.767 17.144   5.2619515 0.0000138  6002.23565  0.461  0.399 4.865  0.143 3.322
OGLE-LMC-CEP-2377  15.412 16.076   2.9479271 0.0000041  6001.97552  0.436  0.394 4.448  0.196 2.680
OGLE-LMC-CEP-2378  15.310 15.943   3.0311019 0.0000038  6000.90927  0.517  0.424 4.463  0.227 2.699
OGLE-LMC-CEP-2381  15.208 15.994   3.6865930 0.0000131  6002.06560  0.264  0.323 4.545  0.112 2.936
OGLE-LMC-CEP-2382  15.328 16.069   3.2773306 0.0000069  6000.32423  0.448  0.434 4.549  0.224 2.872
OGLE-LMC-CEP-2384  15.382 16.223   3.0422121 0.0000077  6000.80859  0.417  0.396 4.506  0.195 2.787
OGLE-LMC-CEP-2385  15.322 16.019   3.1939240 0.0000107  6002.49538  0.491  0.432 4.521  0.240 2.842
OGLE-LMC-CEP-2386  15.378 16.075   2.9701219 0.0000075  6000.28822  0.524  0.427 4.479  0.228 2.671
OGLE-LMC-CEP-2389  15.044 15.804   4.4157940 0.0000326  6002.15288  0.225  0.273 4.724  0.072 3.211
OGLE-LMC-CEP-2391  15.224 15.908   3.4286025 0.0000065  6002.34510  0.502  0.430 4.588  0.230 2.931
OGLE-LMC-CEP-2392  15.036    -     3.9411649 0.0000820  6003.70131  0.496  0.422 4.662  0.216 3.003
OGLE-LMC-CEP-2393  15.344 16.075   3.1235298 0.0000041  6002.25228  0.469  0.402 4.481  0.202 2.754
OGLE-LMC-CEP-2395  15.242 15.943   3.3109180 0.0000082  6000.95553  0.436  0.443 4.559  0.228 2.911
OGLE-LMC-CEP-2396  16.383    -     1.4770754 0.0000011  6000.38803  0.250  0.324 3.845  0.150 1.430
OGLE-LMC-CEP-2397  15.352 16.061   3.0922025 0.0000067  6000.05093  0.263  0.257 4.441  0.093 2.584
OGLE-LMC-CEP-2400  15.651 16.420   2.8000121 0.0000062  6000.40998  0.327  0.389 4.447  0.167 2.688
OGLE-LMC-CEP-2401  14.277 14.689   5.0640788 0.0000159  6000.84666  0.286  0.420 4.741  0.187 3.252
OGLE-LMC-CEP-2403  14.409 15.236   6.5532238 0.0000245  6003.15276  0.360  0.372 5.050  0.092 3.661
OGLE-LMC-CEP-2405  15.106 16.182   6.5318305 0.0000410  6000.53809  0.206  0.235 5.244  0.000   -  
OGLE-LMC-CEP-2407  14.999 15.825   4.5171133 0.0000163  6003.20092  0.234  0.277 4.670  0.070 3.190
OGLE-LMC-CEP-2411  14.711 15.556   5.7986451 0.0000710  6002.51348  0.140  0.129 4.773  0.000   -  
OGLE-LMC-CEP-2413  15.331 16.067   3.3009424 0.0000047  6000.62500  0.477  0.439 4.569  0.231 2.897
OGLE-LMC-CEP-2414  14.954 15.760   4.6596796 0.0000104  6002.84185  0.476  0.431 4.828  0.185 3.366
OGLE-LMC-CEP-2416  15.197    -     4.2617715 0.0000143  6001.54050  0.299  0.338 4.798  0.103 3.021
OGLE-LMC-CEP-2417  15.109 15.843   3.6775966 0.0000058  6000.74159  0.529  0.428 4.558  0.222 2.900
OGLE-LMC-CEP-2418  14.951 15.764   4.1742959 0.0000066  6000.50655  0.423  0.395 4.560  0.196 2.846
OGLE-LMC-CEP-2419  14.933 15.868   5.3456851 0.0000114  6003.87439  0.349  0.373 4.974  0.105 3.617
OGLE-LMC-CEP-2420  15.210 15.866   3.3031683 0.0000050  6000.50585  0.489  0.448 4.529  0.248 2.827
OGLE-LMC-CEP-2424  15.389 16.116   3.0812838 0.0000036  6001.09823  0.460  0.417 4.484  0.210 2.736
OGLE-LMC-CEP-2425  14.239 15.038   7.2255552 0.0000271  6007.20742  0.435  0.378 5.308  0.162 3.600
OGLE-LMC-CEP-2428  14.855 15.668   4.8679519 0.0000213  6003.09402  0.199  0.258 4.818  0.047 3.579
OGLE-LMC-CEP-2429  13.637 14.468  11.2311320 0.0000656  6005.85254  0.443  0.110 6.047  0.153 6.048
